croissance,reduction,gain,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
-0.5,7.5,1.0,1.0,0.9821325017274964,0.9626698880624979,0.9225570914649975,0.8871452152674998,0.8447555776700013,0.8030442912299973,0.7531135777849984,0.7081905222650043,0.6759237419499988,0.6413201060600019,0.6164253433349975,0.5822971760950015,0.5457364573225013,0.5119786486500009,0.4691876510925011,0.42381811278500137,0.38195032103999965,0.34202309659499996,0.306902660959998,0.2735556258700008,0.23991220520499948,0.2049307105199996,0.17641046457750073,0.1490441901624995,0.12325822464500018
-0.5,7.5,1.5,1.0,0.9816998180249972,0.9620391891099977,0.9218567207324976,0.8862432250375002,0.8431858157150016,0.8007745640474978,0.7507789753624988,0.7047147760325035,0.6721395580924991,0.6374327308825015,0.612559013542498,0.5795183185150016,0.5437122813425013,0.5100934135225007,0.4666804104425011,0.4212261881975015,0.37932375835749943,0.3395949575199999,0.303119339812498,0.2701698959075005,0.23687750942249935,0.20195496664249976,0.17270467087750052,0.14565160198999968,0.11922419790750002
-0.5,7.5,2.0,1.0,0.9818888308399977,0.9624717798149974,0.9223730874499982,0.8864322504675007,0.8429616895825024,0.8002176277974984,0.7500170966524987,0.703351944327503,0.6692164570799994,0.634111139552502,0.6076947851599991,0.5752711966150011,0.5399718547575013,0.507306953245001,0.46396187853750037,0.4190336089675014,0.37709193956249926,0.337947211035,0.3023339755024984,0.2690981983250004,0.2362290372349994,0.2017939049649998,0.17223179695250043,0.14526128549749986,0.11890171700999992
-0.5,7.5,2.5,1.0,0.9825680666799996,0.9634144998224973,0.9237268677249988,0.8881035926900018,0.8446316888200032,0.8017700764999978,0.7523408020024991,0.7050287383000021,0.6705805596525,0.6363241659475021,0.6089354563624992,0.5775347127675009,0.5424499579500018,0.5096206561200017,0.4661780536250001,0.42083089008750135,0.37857525269249925,0.33951850467,0.30433710657499913,0.27176302512999995,0.2381056972749994,0.20286714012749957,0.17239303194000047,0.14470086187250014,0.11819272435749979
-0.5,7.5,3.0,1.0,0.9824396240749996,0.9632953826874973,0.9236475570649987,0.8880305532325017,0.8440467297775028,0.8007591363024977,0.7510764423624994,0.7028863435800023,0.6688159039324995,0.634670052175002,0.6069537021399998,0.5755491246225009,0.5401817241275017,0.5076900363975018,0.4644092076424999,0.4195772744375013,0.37705082409999946,0.3380956753599999,0.3029231049174991,0.27056815262749995,0.2369023126374995,0.20137225440999956,0.1709339254000005,0.14292273297000024,0.11587886257499978
-0.5,7.5,3.5,1.0,0.9823688306849999,0.9633496011474976,0.9233540191174986,0.8878474727525013,0.8437839173625021,0.8004483518099975,0.7509468420799993,0.7027041946900028,0.6689870757399993,0.6336807566625022,0.606828221675,0.5751085407425011,0.5399548087300018,0.5074630082275019,0.4630551257600001,0.41808969271250135,0.3762412654624998,0.3379947500124998,0.30232561719249906,0.26944809866250025,0.2357186182074994,0.2002355488274997,0.1695136170100005,0.14176215296750028,0.1146921600099998
-0.5,7.5,4.0,1.0,0.9822670015899999,0.9631095084724974,0.9232190288474985,0.8877259066125011,0.8434153451850022,0.7999431033724975,0.7505582841799994,0.7025694733400027,0.6684561875399992,0.6329933070850025,0.6063401494449999,0.5743437398650011,0.5393093001675018,0.506918039292502,0.46256440840500007,0.4174445698675012,0.3757687046874998,0.33704983058499977,0.3014306955874991,0.2682931485925002,0.23466445453249943,0.19882408026249965,0.1682311474250005,0.1409526316650003,0.11398935890999985
-0.5,7.5,4.5,1.0,0.9820839439599992,0.9628783665849971,0.9225101089899986,0.8871575806175015,0.8423075959425016,0.7975995411424976,0.7495917938874992,0.702517090365003,0.6701963783124991,0.6335272142475019,0.6076213296224995,0.5742384888100007,0.5383229603225016,0.5061622654200013,0.4614193984350007,0.41577574646000093,0.3748338537949997,0.33601542093500014,0.2999135090274992,0.26714632846499986,0.2329541014474996,0.19745803324999944,0.16724287297250068,0.13962414880000015,0.1119885821350001
-0.5,7.5,5.0,1.0,0.9820242385024991,0.962757674484997,0.9223315159449987,0.8869226657425016,0.8420218552850015,0.7972668725774976,0.7492208323324993,0.7024925924650031,0.6701619815299992,0.6335272142475019,0.6075820891024994,0.5742048116375007,0.5382950347275016,0.5061393779600013,0.4614007525575007,0.41544467174750094,0.3745378794124998,0.3357936354400002,0.29970884083749916,0.26695749648249983,0.2327902363124996,0.19730364401499942,0.16711198615750067,0.13949515775000015,0.11187767149750011
-0.5,10.0,0.0,1.0,0.9776504970024987,0.9527410579674995,0.9072168240100008,0.8677542165975022,0.8190491199800014,0.7723959249274998,0.7212434798974993,0.6719052027650018,0.6376104913700018,0.5980861755500012,0.5744958419849973,0.5408974667200014,0.5079723702474996,0.4779350390075001,0.4383908247625017,0.3958907603850016,0.35930349636749903,0.3220090463875003,0.2900361646599982,0.2591201579025004,0.22921088334999962,0.19649824747749942,0.16923410694250074,0.1416849367474998,0.11776907071250005
-0.5,10.0,0.5,1.0,0.9776504970024987,0.9527410579674995,0.9072168240100008,0.8677542165975022,0.8190491199800014,0.7723959249274998,0.7212434798974993,0.6719052027650018,0.6376104913700018,0.5980861755500012,0.5744958419849973,0.5408974667200014,0.5079723702474996,0.4779350390075001,0.4383908247625017,0.3958907603850016,0.35930349636749903,0.3220090463875003,0.2900361646599982,0.2591201579025004,0.22921088334999962,0.19649824747749942,0.16923410694250074,0.1416849367474998,0.11776907071250005
-0.5,10.0,1.0,1.0,0.977959773799998,0.9530780858399994,0.908077910245001,0.8679207502400017,0.8189671043325022,0.7726490921775011,0.7202637242949994,0.6710535433925018,0.6348028703300024,0.5953346472975016,0.5714056707274978,0.5389010418900008,0.5060031407449989,0.4763031863149997,0.4362464786625012,0.3941220554225016,0.35743799531499904,0.3209042868050003,0.28956551061499813,0.2587561967975004,0.2289093567299999,0.19660286524749981,0.16982937978750035,0.14307378217999978,0.11902003595000013
-0.5,10.0,1.5,1.0,0.9775570211549985,0.9525121810874994,0.9075663044200004,0.8675101573300019,0.8180343995350029,0.7711103223150019,0.7179633822825011,0.6674534984425005,0.6305640037400027,0.5902958519075002,0.5666536128824996,0.5352418827150011,0.5032831644799987,0.47368546952499907,0.4331699177000013,0.39096151295500164,0.35420263979749883,0.3181174003700009,0.28571959133499825,0.25507348693250015,0.22547586698249947,0.19322882156,0.16552707961750002,0.13898524395999987,0.11425830915750006
-0.5,10.0,2.0,1.0,0.9774781638549987,0.9522839581699991,0.9066839607850004,0.8656020165975018,0.8153773614800031,0.7677843905950017,0.7135911903200014,0.6601940859225002,0.6221576151425022,0.5811841736225001,0.5575658934899999,0.5278375561075013,0.49655585946999886,0.46774294205249917,0.42837563851000143,0.3877652892150014,0.35188124048499886,0.3157306165800008,0.28434491554999847,0.25341552045250015,0.22419077720499947,0.19252806352750004,0.1648426682375,0.13836605574999997,0.11380549073500001
-0.5,10.0,2.5,1.0,0.9779971803900012,0.9529262539974992,0.9079482768675011,0.8670495005975026,0.8167774235700033,0.7687502025300006,0.7152063546850016,0.6607782625024993,0.6232317558400026,0.5834358373149999,0.5588508875774992,0.5299777229675017,0.4985516804324992,0.4692156980125,0.4305773215550013,0.3892803910600015,0.352845440502499,0.3171051313900005,0.285970793667499,0.2561556649499997,0.22626985179499937,0.19348375802749979,0.16509087107250006,0.13805683081000023,0.11324456923249991
-0.5,10.0,3.0,1.0,0.9778086612025014,0.9525770862,0.9075392637725014,0.8664721071575023,0.8155940787875023,0.7664593745650005,0.7118466457550012,0.6562295302675004,0.6196716985275015,0.5791076435875004,0.5545380863249996,0.5241829468400019,0.4941954651999989,0.4647195137425007,0.4270800556475011,0.38622300075250116,0.3501220800624995,0.314880303565,0.28375741198249893,0.2542383664649996,0.22458480972499945,0.1918077719174998,0.16348163655750006,0.1362286857225003,0.11104686455999987
-0.5,10.0,3.5,1.0,0.9778582913700012,0.9528166590200001,0.9075413422750009,0.866740793170002,0.8157480016650014,0.7664610623150006,0.7122064838475007,0.6562927079800012,0.6193670419000008,0.5770401371600008,0.5535511278300003,0.5230384613600018,0.49312690462749925,0.46437951593750076,0.42546422479000134,0.38500931508500097,0.3502006259124999,0.31520070295499975,0.2836927174474992,0.2536082363625,0.2239198672474995,0.19139815178249997,0.16241479479250007,0.13540012942000035,0.11012851401749991
-0.5,10.0,4.0,1.0,0.9777817396900013,0.9525106152175,0.9072488742025009,0.8663788717500017,0.8151176931525012,0.7655630304900005,0.7117158384025005,0.6554776203675015,0.6177799865575007,0.5750848091650012,0.551739925805,0.5213341182775018,0.49138708409749915,0.4629086336375012,0.42404397905500135,0.38372470859000074,0.349163943305,0.3139734204824997,0.28245037159249925,0.2521666048250001,0.22255062424499958,0.189988972155,0.1611512232000001,0.13455309408500032,0.10939429081249992
-0.5,10.0,4.5,1.0,0.9772764748600002,0.9513470053574996,0.904942140445,0.8631547467625025,0.8100997663550007,0.7589023467050001,0.7052059083299999,0.6504779341575013,0.6131213474400011,0.5699966018250011,0.5461155717099987,0.5157599514050016,0.48508374182999925,0.4561884916675015,0.4173817497075013,0.3769799878900002,0.34367899074249986,0.3091160103525004,0.27870444595749944,0.24910158643749966,0.21931223097749983,0.1876100277199998,0.15947451814000022,0.1329180834925002,0.10724019824750011
-0.5,10.0,5.0,1.0,0.9772167694025002,0.9512263132574995,0.9047635473999999,0.8629198318875023,0.8098140256975007,0.75842184966,0.7046859973949998,0.6503160124675014,0.613195199635001,0.5702426652375011,0.5461786097174988,0.5158166714825017,0.4849008226774992,0.45600896680750147,0.4172107026000013,0.3767056125475002,0.3432138412924999,0.30886933180000037,0.27847061807249945,0.24891275445499964,0.21914836584249983,0.18745563848499977,0.15934363132500023,0.13278909244250023,0.1071292876100001
-0.5,12.5,0.0,1.0,0.9752376433350023,0.948410209715002,0.9014976139775028,0.8600454056375041,0.810757829520003,0.7652514607049998,0.7128672937050005,0.6648950212675001,0.6311933638925022,0.592667144405,0.5687324606549976,0.5326375234800014,0.499023430899999,0.4669724619499997,0.4274281909750019,0.3846770844675009,0.34733942940999823,0.3115147477100006,0.2792093626199982,0.24880753542999962,0.22021757128999947,0.1887889437099995,0.16345642682000047,0.13788051691250006,0.11504887232249987
-0.5,12.5,0.5,1.0,0.9752376433350023,0.948410209715002,0.9014976139775028,0.8600454056375041,0.810757829520003,0.7652514607049998,0.7128672937050005,0.6648950212675001,0.6311933638925022,0.592667144405,0.5687324606549976,0.5326375234800014,0.499023430899999,0.4669724619499997,0.4274281909750019,0.3846770844675009,0.34733942940999823,0.3115147477100006,0.2792093626199982,0.24880753542999962,0.22021757128999947,0.1887889437099995,0.16345642682000047,0.13788051691250006,0.11504887232249987
-0.5,12.5,1.0,1.0,0.9754326162125018,0.9485254243525019,0.902204910682503,0.8603428296350037,0.8108702346350032,0.7659455719725003,0.7129664456850002,0.6649270140750003,0.6292629257525029,0.5910226614525003,0.5666531873424981,0.532063793625001,0.49834887939499845,0.46685865881499927,0.4269457403925015,0.38444280042250084,0.34642937362999837,0.31101609671000063,0.27883813500499816,0.2483739180049996,0.2196572174299996,0.18843610805749963,0.16343922167250025,0.13839237335000004,0.1154884463499999
-0.5,12.5,1.5,1.0,0.9752912840325031,0.9483796026775021,0.9022744567850041,0.8606585322350045,0.8110995376150036,0.7654609364350015,0.7118796187925011,0.6624301646199995,0.6262397789750035,0.5870368536349994,0.5630076246874993,0.529501778802501,0.4965354004524981,0.4653432853874991,0.42479699014750166,0.38247096484000087,0.34426614584749804,0.3091399724175009,0.27577384651499814,0.24478754020249935,0.21597583738749915,0.1845399620824999,0.15795681277499982,0.13284692165250006,0.10904587490999987
-0.5,12.5,2.0,1.0,0.9752039632925034,0.9481564130550018,0.901457925172504,0.8588559593825045,0.8086428507400037,0.7623533681950013,0.7078342909850014,0.655659636562499,0.6184248263275033,0.5783842200174992,0.5543543605174994,0.5224938441675014,0.4901669949874983,0.4597471848674992,0.4203599462225018,0.37938097127750076,0.34193535476999803,0.3066695918275008,0.2742649060574983,0.2430144900724994,0.21453955193749916,0.18368975960749986,0.15713646656499983,0.13211441075250016,0.10850779779749983
-0.5,12.5,2.5,1.0,0.9752501828025045,0.9482223008250021,0.9019700251550046,0.8591112928950053,0.8088650224450042,0.7619297938900003,0.7075691329700017,0.6541445623599985,0.6176249124625036,0.578975048142499,0.5541248393874987,0.5224743403525018,0.4901672905549985,0.4592474523499998,0.42077119590500184,0.3793940039125008,0.3416519469874981,0.30689627138000064,0.2747729143974985,0.2443696329524991,0.215664172722499,0.18428980376749965,0.15726847264749988,0.1316952790125003,0.10792658912499974
-0.5,12.5,3.0,1.0,0.9750449992900048,0.9479729302125022,0.9017660580050042,0.8587423247975049,0.8080084808500037,0.7602785375650004,0.7050365411300017,0.6502046408449992,0.6148713454975029,0.5755511897424992,0.550493805549999,0.5174061041400021,0.48646718520499826,0.4555008627125002,0.41804880369750175,0.37688228004750074,0.3394878183174985,0.3050582880750004,0.2730302285924986,0.24258551309499907,0.21408786437249913,0.18267195064249964,0.1555462560024999,0.12975420803000035,0.10566077481999972
-0.5,12.5,3.5,1.0,0.9749394503950044,0.947783069950002,0.901441048395003,0.8583604662550042,0.8074774583725021,0.7595549467825006,0.7048018772975009,0.649854580495,0.6137923810175023,0.5722937673124998,0.5482602819549998,0.5154878927325018,0.4844467376174987,0.4543548952700004,0.415889491460002,0.3749009403375004,0.33885680611249896,0.30455301807250007,0.27238542681499905,0.24152489678499964,0.21293497518749926,0.18182172340249989,0.15441628517749995,0.12893418287500039,0.10476732631249977
-0.5,12.5,4.0,1.0,0.9748628987150043,0.9475263267450019,0.9012323364150028,0.858126198937504,0.8070043476575021,0.7588476338350005,0.7043178409925006,0.6493058704175,0.6121975826800021,0.5703483756850002,0.5464624320649996,0.513612063187502,0.4825416411924986,0.45259436097000055,0.41388836301500176,0.3729332099975003,0.3364364934049992,0.30203096608,0.27006412313749906,0.23900555628249967,0.21074140866499946,0.1800086000674998,0.1529019700375,0.12790877146000035,0.10392844858999985
-0.5,12.5,4.5,1.0,0.9743347381525033,0.9464653321675017,0.8989768165450022,0.854839079267504,0.8020481185900014,0.7525088310875,0.6967527869724998,0.6432740103200003,0.606344923547502,0.5645498184300004,0.5400634341924986,0.5066741439400017,0.4746438771474988,0.4438224561250012,0.4059283275375015,0.36547273588749996,0.32976146592999955,0.29553602047750055,0.2642903699074992,0.23399291086499932,0.20613357086999978,0.17651487093999954,0.15060525120750015,0.12584621200500024,0.10158898539
-0.5,12.5,5.0,1.0,0.9742750326950032,0.9463446400675017,0.8987982235000022,0.854604164392504,0.8017623779325014,0.7520283340425,0.6962328760374998,0.6431744442425003,0.6064795179100021,0.5647958818425004,0.5401882601199987,0.5067961637975017,0.4745285404724988,0.44371135328500116,0.40582392321250155,0.3652634726349999,0.32936050930499955,0.29528934192500056,0.2640565420224992,0.2338040788824993,0.20603590315749976,0.17642713814749952,0.15054091558000016,0.12571722095500024,0.1014780747525
-0.5,15.0,0.0,1.0,0.9724774499425024,0.9435666399525021,0.8939560221650024,0.8502652102825039,0.7994893151975023,0.7499001341424993,0.6963364833950004,0.6445731071800016,0.605995961455001,0.566311213592499,0.5428084629074995,0.5117672380275009,0.4815554094774985,0.4529802900074998,0.415003725132501,0.3739777163725008,0.33982210062999846,0.3053002189625004,0.27400581858999845,0.24461078213999965,0.2155586689524997,0.18482860358999964,0.1593789053900005,0.13488409840250015,0.11291965437749978
-0.5,15.0,0.5,1.0,0.9724774499425024,0.9435666399525021,0.8939560221650024,0.8502652102825039,0.7994893151975023,0.7499001341424993,0.6963364833950004,0.6445731071800016,0.605995961455001,0.566311213592499,0.5428084629074995,0.5117672380275009,0.4815554094774985,0.4529802900074998,0.415003725132501,0.3739777163725008,0.33982210062999846,0.3053002189625004,0.27400581858999845,0.24461078213999965,0.2155586689524997,0.18482860358999964,0.1593789053900005,0.13488409840250015,0.11291965437749978
-0.5,15.0,1.0,1.0,0.9726740230900022,0.9437258833975021,0.8947138188225024,0.8506506381825035,0.7997253796200025,0.7507245798749997,0.6966362698700006,0.6450915822700017,0.6048005733375014,0.5651202089474993,0.5413715342075,0.5116698895175006,0.481738806014998,0.4534369206724993,0.41472794910750077,0.37389567995750084,0.33883319941999857,0.3049244516500005,0.27379848505749843,0.24417685716999965,0.21499831509249984,0.18447576793749984,0.15947408246500025,0.13539595484000014,0.1133592284049998
-0.5,15.0,1.5,1.0,0.9728259182575033,0.9439344636950022,0.8951035689675032,0.851423334565004,0.8005576124100026,0.7509313081550003,0.696281610285001,0.6434869429775012,0.6027007866925016,0.5620173991024987,0.5389544732850006,0.5100670611125006,0.48039652231749774,0.4522343524349994,0.41318104877000095,0.37243665295500095,0.3368845433374984,0.30328063537750066,0.2706755124049985,0.24047066028249942,0.21154638764249942,0.18072093390500002,0.15432028676249987,0.13020369965000017,0.10724768795749977
-0.5,15.0,2.0,1.0,0.9728639992550033,0.943864730912502,0.8946104383225033,0.8500837001025039,0.7986185759350027,0.7491965791325006,0.6932025470375014,0.6384589023450005,0.5973826815200016,0.5549952382874984,0.5333902985475004,0.5053167190150006,0.4754555020774979,0.44749113011999975,0.4094000662850012,0.36966683098500086,0.33492221808749845,0.30106272810500057,0.26943398956499864,0.23895479395249936,0.21038899441749945,0.18004379963250003,0.15329427278499985,0.1291426593150002,0.1063172781449998
-0.5,15.0,2.5,1.0,0.9729015574400046,0.9437986756800021,0.8947476799300037,0.8501096555150046,0.7987328968625032,0.7490861802150001,0.6928866987750016,0.6372219413200001,0.5965991374450018,0.5544264540999982,0.5329248370524999,0.504653526245001,0.4746359757299981,0.44641239720500026,0.40917490110500127,0.3692297423200009,0.3342476300324986,0.30088787031500036,0.26946066128749885,0.2397577749224991,0.21133985824749923,0.18051537709249982,0.15334107091499993,0.12860172883500035,0.10565733391249972
-0.5,15.0,3.0,1.0,0.9726963739275046,0.943505392427502,0.8941631404000033,0.8493110641325042,0.7971539831050023,0.7463483573425,0.6890103664200014,0.6319712228550002,0.5923235784775013,0.5494890471549986,0.5275573961325004,0.4978103663700011,0.469296651232498,0.44103844726500063,0.4047936948575009,0.365334708500001,0.33120665708749875,0.2982849548950002,0.26713572487749887,0.23754721136749896,0.20957106023999944,0.17873794931499987,0.15148294439,0.12652577219000039,0.10328123462749966
-0.5,15.0,3.5,1.0,0.9726580010925044,0.9433829262650018,0.8939648798025022,0.8491755515850037,0.7968107938300014,0.7460749011875002,0.6891210630900007,0.6322478448425009,0.5929816490400014,0.5490306733199989,0.5282215776250003,0.4978825739400008,0.46858290525999835,0.4407870175900008,0.40396076292250116,0.36460622689500083,0.3311369303474991,0.29832172045999994,0.26731996521249923,0.23746329998499938,0.20939401034999963,0.17881945239500002,0.15095178408000007,0.12627623805500038,0.10267040407999974
-0.5,15.0,4.0,1.0,0.9726314423875044,0.9432539660800018,0.8939398430725021,0.8491167051800035,0.7964762013650012,0.7455996517325002,0.6885689376575006,0.6317084557825008,0.5925590746425012,0.5484605180824988,0.5276914168900003,0.49701265976000064,0.4675536311574983,0.43990509977500075,0.402574768315001,0.36317983899500084,0.32907844352499926,0.29641097481999995,0.26550157419999915,0.23544947934249946,0.20770560643249972,0.17768054228000005,0.15010766224000008,0.12558308430000037,0.10207798448749977
-0.5,15.0,4.5,1.0,0.9719041644300028,0.9418707648175019,0.8915182508125011,0.8456629885375035,0.7908788164150008,0.7379325145449995,0.6791968911199998,0.6233663059450003,0.5835260817650009,0.5390513541074992,0.5182240866275003,0.48775717917750083,0.45777690186499853,0.4294932351250013,0.3934832010900004,0.35515099450750076,0.3217773398749998,0.2897552835850004,0.2598550551749992,0.23014029191499927,0.2021736432324998,0.1730435940049997,0.14652274348500013,0.12251471188000027,0.09917925574500001
-0.5,15.0,5.0,1.0,0.9718444589725028,0.9417500727175019,0.8913396577675011,0.8453610221900036,0.7905082395850007,0.7373502890299994,0.6785582054124998,0.6231507798625003,0.583542384525001,0.5391495941449992,0.5182277513150004,0.4877562194425009,0.4575387240449985,0.42926115351500127,0.39326331822000044,0.35483158067250076,0.3213763832499998,0.2895086050325004,0.2596212272899992,0.22995145993249924,0.20207597551999978,0.17295586121249973,0.14645840785750014,0.12238572083000028,0.09906834510750002
-0.5,17.5,0.0,1.0,0.9709104354475027,0.9399651269750019,0.8882540976400014,0.8427552941350036,0.7904142658575022,0.7402159430224993,0.68590686525,0.6339008620450024,0.5933859755225006,0.5520169979824984,0.5300557594475002,0.5015617874450004,0.47107205840499844,0.44296386072,0.40573926346500117,0.36466492470000056,0.33051717113749873,0.2963673603400003,0.26626938782749887,0.2389103768824999,0.2098273971324999,0.1794581881574998,0.15488777291500058,0.13067742916500025,0.11031723024249977
-0.5,17.5,0.5,1.0,0.9709104354475027,0.9399651269750019,0.8882540976400014,0.8427552941350036,0.7904142658575022,0.7402159430224993,0.68590686525,0.6339008620450024,0.5933859755225006,0.5520169979824984,0.5300557594475002,0.5015617874450004,0.47107205840499844,0.44296386072,0.40573926346500117,0.36466492470000056,0.33051717113749873,0.2963673603400003,0.26626938782749887,0.2389103768824999,0.2098273971324999,0.1794581881574998,0.15488777291500058,0.13067742916500025,0.11031723024249977
-0.5,17.5,1.0,1.0,0.9710817389525027,0.9402807006300019,0.8891607517300015,0.8433866251525033,0.7910127879700022,0.7412986029949995,0.686527182345,0.6344546098425025,0.5922268424275009,0.5508863039574986,0.5286634414750004,0.50148266882,0.471266283937498,0.4436735786549997,0.4057745157250009,0.36484913375000055,0.32993475854249893,0.2962878068775003,0.2663121727449989,0.2386218887549999,0.20929345343749997,0.17959909317499992,0.15526987541500042,0.1316528132200002,0.11124301813999982
-0.5,17.5,1.5,1.0,0.9712838285750037,0.9405555275100019,0.8896380141275021,0.8440974085925038,0.7919005918475023,0.74165677618,0.6866768041025004,0.6337824463575018,0.5911715820250012,0.5489931753524983,0.5271618505375008,0.500356192175,0.47061357493749784,0.44311503449999967,0.404730585395001,0.3636184339625006,0.3281501159274988,0.2947639336350004,0.26338821198499907,0.23516676003999978,0.20605288673999958,0.17600485141000002,0.1504293451800001,0.12671304260250016,0.10548328927249981
-0.5,17.5,2.0,1.0,0.971372561332504,0.9405558875975015,0.8892337284575024,0.8430024399025037,0.7903233600875026,0.7404939991400005,0.6840313406475005,0.6300945396750012,0.5876944664625018,0.544208252337498,0.5231435327975,0.496431327405,0.46670665534749795,0.43889683649250005,0.40142230146500146,0.3613392158700005,0.32628031151999887,0.29261483815249983,0.2621522102249993,0.23364095275249988,0.20491137385499938,0.1752417244100002,0.14919865966250007,0.12553961337750016,0.10447744153999984
-0.5,17.5,2.5,1.0,0.9712383271075048,0.9402744257800018,0.8889590874350027,0.842459717215004,0.7897183902150025,0.7398531521675001,0.6829896337250005,0.628455610360001,0.5863587622700017,0.5431225112449979,0.5218718397174997,0.49514856648250033,0.46546044692249816,0.4374100339275004,0.4006647274725016,0.36023281540250046,0.32506332394749893,0.2920839483349997,0.2616067822324994,0.2339663533924997,0.2056371467724993,0.1754481732550001,0.14915839912250012,0.12496613019250026,0.10384471929249982
-0.5,17.5,3.0,1.0,0.9710095939050051,0.9399202335325016,0.8882533817525023,0.8415275365475036,0.7878238961450019,0.7367077292600002,0.6788203268975004,0.6226723421725006,0.5815390743600015,0.5376488853649983,0.5157781912800001,0.4879537020250004,0.4599664394624981,0.4316772259250008,0.39599653189250117,0.35605763555000075,0.3218516985499991,0.28942614555749957,0.2592627592824994,0.2316620241624995,0.2038062309074994,0.17352968008250008,0.14698172521750016,0.1225815704475003,0.10120544536249977
-0.5,17.5,3.5,1.0,0.9709920246200049,0.9398914475075015,0.8881429214500011,0.8415014104900029,0.7877244156500012,0.7366766354850001,0.6792728482674997,0.6230669825400011,0.5825390576175022,0.537168985069998,0.5168452026224997,0.48855101157749964,0.4596911558074983,0.43249768133250077,0.3957706837900015,0.35580533492250077,0.32216112044749934,0.28958290663749936,0.2594381388024997,0.23162521050249985,0.2037607802224996,0.17372133565750034,0.14653427862250024,0.1223327573800003,0.10054460798249984
-0.5,17.5,4.0,1.0,0.9709722358600048,0.9397701794700015,0.887935634452501,0.841204202632503,0.7873728287800011,0.7361610265449999,0.6787096459424997,0.6226296334500011,0.5824364394400022,0.536993056232498,0.5167352340499997,0.4880008812324997,0.4589741678824983,0.43185093231250077,0.3946512589725014,0.35461953009000075,0.3202658994524996,0.2878476346874994,0.2578915841399997,0.22962744885749992,0.20209843759499968,0.17270372625250033,0.14581942720250027,0.12174607848500035,0.09994673298999988
-0.5,17.5,4.5,1.0,0.9701463656500031,0.938332513387502,0.8853184976050001,0.8376334661550031,0.7808832064750005,0.7272069004549994,0.6674524300799993,0.6106754484574995,0.5696483172775012,0.5242689551174987,0.5035770797200013,0.4755474486550002,0.4465668669399986,0.41960792395250107,0.38416867801000015,0.34533898349750136,0.31191580835750016,0.28004880721500053,0.2511372291699993,0.2232233972949995,0.19546181147499986,0.16687327536249982,0.14118417280000026,0.11781934316500026,0.09621906135250013
-0.5,17.5,5.0,1.0,0.9700866601925031,0.9382118212875019,0.8851399045600001,0.8373314998075032,0.7805126296450006,0.7266246749399993,0.6668137443724993,0.6100205583299996,0.5688012125350013,0.5239480054374988,0.5027029878775013,0.47469711468500025,0.44588714777999855,0.4189508146275012,0.3835518601400002,0.3446449902075014,0.31131057372000015,0.27963213341750054,0.2507574212049993,0.22291135806499948,0.19520591277749982,0.16663882886249984,0.14098331408000025,0.11769035211500027,0.09610815071500013
-0.5,20.0,0.0,1.0,0.9686702192775017,0.9348896487375022,0.8815705632075002,0.8340863619625037,0.7792670467875022,0.7268584596499994,0.6700753734274998,0.6155211512950018,0.5740229480375008,0.5315625786024981,0.5097338992475007,0.4820034864425002,0.45249342466249787,0.42618356550749986,0.389354719177501,0.35050975276500046,0.3170833867624988,0.28508195505250006,0.2561552206049992,0.22934684035999986,0.20178199292250018,0.17420086874749974,0.15099236239500058,0.12844007342000024,0.10817710784999973
-0.5,20.0,0.5,1.0,0.9686702192775017,0.9348896487375022,0.8815705632075002,0.8340863619625037,0.7792670467875022,0.7268584596499994,0.6700753734274998,0.6155211512950018,0.5740229480375008,0.5315625786024981,0.5097338992475007,0.4820034864425002,0.45249342466249787,0.42618356550749986,0.389354719177501,0.35050975276500046,0.3170833867624988,0.28508195505250006,0.2561552206049992,0.22934684035999986,0.20178199292250018,0.17420086874749974,0.15099236239500058,0.12844007342000024,0.10817710784999973
-0.5,20.0,1.0,1.0,0.9688046822900018,0.9352798593925021,0.8826651816000005,0.8348919930175035,0.7802444400900024,0.7282616817874995,0.6713223173399999,0.6171101597825018,0.5745992054250009,0.5326327372824982,0.5105740965000011,0.4836081390999999,0.4544371116549977,0.4284999760249996,0.39108703354750074,0.3519771749800005,0.3177830062499989,0.285879183425,0.2565961660124992,0.22955535305249986,0.20170649269750016,0.17398781399749982,0.15110885269000052,0.12918151338750017,0.10888031594999976
-0.5,20.0,1.5,1.0,0.9691342758325026,0.9357305464825022,0.883394145847501,0.8358025043600036,0.7813638790925025,0.7290188006199998,0.6719034538725002,0.6171191877675015,0.574306304472501,0.5318528156074982,0.5096465979750012,0.48344000040249996,0.4542830114249978,0.42847283048499973,0.39075975121750084,0.35145902772750054,0.31674017260749887,0.28479555826500014,0.2544450202749993,0.22669060871249974,0.19883973358249984,0.17041351905749988,0.14623816132250025,0.12422159822250016,0.10306523098999977
-0.5,20.0,2.0,1.0,0.9692869057750029,0.9359519688275019,0.8832605261100014,0.8352686408325034,0.7806814669400026,0.7289348735499999,0.6705182227550002,0.6150506382200008,0.5711176685225019,0.5280444940899978,0.5059676360675004,0.47966983231249954,0.4510989644849981,0.4247992560225001,0.38816946908500144,0.3500168543550005,0.31571300165999894,0.2836154986224997,0.2536072083199995,0.22578606900749987,0.19793236794249963,0.16971904068500013,0.14498375266250024,0.12301388191250018,0.10207934060749983
